artwork_id,artwork_title,artwork_author,artwork_locale,artwork_link,artwork_price,artwork_description
dcd80a5c772440d1be9207fb3ee88ede,View from below (Mother and Child),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-view-from-below-mother-and-child,Contact for price,
d17a35bf5a7c4d7185fcd05267ce6550,Lamppost lll,A Kassen,2016,https://www.artsy.net/artwork/a-kassen-lamppost-lll,Contact for price,
a9655b54dab64f8e9fca5f320e2c81e2,Mirror #2,A Kassen,2013,https://www.artsy.net/artwork/a-kassen-mirror-number-2-1,Contact for price,
0b281a4d8bee4694b17b93048a6b7863,Bronze Pour LXXVll,A Kassen,2023,https://www.artsy.net/artwork/a-kassen-bronze-pour-lxxvll,Contact for price,
f353f3bd1fa94dad9f99cd4f86fe9756,View from below (Bronze Veiltail),A Kassen,2023,https://www.artsy.net/artwork/a-kassen-view-from-below-bronze-veiltail,Contact for price,
b0126f65a33b41559866e80ffc9999a0,Mirror #2,A Kassen,2013,https://www.artsy.net/artwork/a-kassen-mirror-number-2,Contact for price,
cb9328de99ca46c8a13aa4d434a80988,Brass Pour II,A Kassen,2017,https://www.artsy.net/artwork/a-kassen-brass-pour-ii,,
3ea00256f37742488678b69f63cf28f0,Exuisite Tremble II,Justin A. Kenney,2022,https://www.artsy.net/artwork/justin-a-kenney-exuisite-tremble-ii,"US$4,800",
516a308529da481a8b48aa0aa24bd5ec,Grass Don’t Always Come True,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-grass-dont-always-come-true,Sold,
b3b508d7a7d946ff883341b775f52266,Mind Your Own Grass,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-mind-your-own-grass,Sold,
3164382490f542eb8a37ccdbe1720702,Leave Your Own Grass,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-leave-your-own-grass,Sold,
3c97fdca9e8347e494c53997c5c74cfd,Ticking Time,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-ticking-time,Sold,
2423908dafd641b4af85f2b640c01c7b,Panic,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-panic,Sold,
065c3f545120466cb049a0063260ba72,Passion,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-passion,Sold,
790eead20f09400f8f600d80a80764ee,Cut Your Own Grass,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-cut-your-own-grass,Sold,
498c61eb9bab4d07bb16e33457cb3c99,Stretching,A Kid From Yesterday,2023,https://www.artsy.net/artwork/a-kid-from-yesterday-stretching,Sold,
6196691ecd124ebba70f8ed9aa536454,"A fine and rare limited edition platinum astronomical wristwatch with moon phases, guarantee and box, numbered 108 of a limited edition of 150 pieces, made to commemorate 150th anniversary of Emil Lange’s birth",A. Lange & Söhne,Circa 1999,https://www.artsy.net/artwork/a-lange-and-sohne-a-fine-and-rare-limited-edition-platinum-astronomical-wristwatch-with-moon-phases-guarantee-and-box-numbered-108-of-a-limited-edition-of-150-pieces-made-to-commemorate-150th-anniversary-of-emil-langes-birth,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Manual, cal. L943.1, 26 Jewels
Reference No.: 231.035
Case No.: No. 108/150, 124’358
Movement No.: 14’339
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne buckle
Accessories: Accompanied by A. Lange & Söhne Guarantee, fitted presentation box, instruction manual, hangtag and outer packaging
Model Name: 1815 Emil Lange Moonphase
Dimensions: 36mm Diameter
From the Catalogue:
The A. Lange & Söhne, 1815 Emil Lange Moonphase, reference 231.035 was introduced in 1999 to commemorate the 150th anniversary of Emil Lange’s birthday, son of the founder Ferdinand Lange. Following in his father’s footsteps, he continued his legacy in watchmaking, producing some of the most sophisticated and complicated timepieces available at the time. Produced in a limited series of 150 pieces in platinum and a 250 pieces in pink gold was the brands first wristwatch to feature moonphases.
The present example in platinum and numbered 108/150, is offered in overall very good condition and displays seven applied 18K white gold appliques forming the Big Dipper constellation on the dial, one of the most distinctive asterisms in the universe. The moon phase demonstrates A. Lange & Söhne’s technical skill with a movement, which automatically adjusts twice a day and will only deviate from the orbital position by one day after 1058 years. The reference sold out quickly when first released.
—Courtesy of Phillips
Read less"
b14ba0e43821427592c8da217b6355b1,"A fine and rare pink gold dual and world-time wristwatch with date, power reserve, night/day indications and grey dial",A. Lange & Söhne,Circa 2012,https://www.artsy.net/artwork/a-lange-and-sohne-a-fine-and-rare-pink-gold-dual-and-world-time-wristwatch-with-date-power-reserve-night-slash-day-indications-and-grey-dial,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Manual, L031.1, 54 jewels
Reference No.: 116.033
Case No.: 187’410
Movement No.: 85’771
Bracelet/Strap: Alligator
Clasp/Buckle: 18K pink gold A. Lange & Söhne buckle
Model Name: Lange 1 Time Zone
Dimensions: 42 mm Diameter
From the Catalogue:
The Lange 1 collection of watches found their beginnings in 1994 when A. Lange & Söhne was relaunched as a brand following their demise during World War II. The firm introduced a collection of four timepieces including the Lange 1, the Arkade, Saxonia and Tourbillon Pour le Mérite. While each watch had their merits it is the Lange 1 timepieces that shone above the others with its unique dial design with off-center hour/minute dial, oversized double date windows and large power reserve. The watch was wearable, dynamic and by its 20th anniversary in 2014 it had become an icon.
With the success of the model, A. Lange & Söhne issued new models and in 2005, they released the Lange 1 Time Zone. A dual-time watch with double barrel mechanism, the watch has a revolving outer world-time ring and AM/PM indication. The present wristwatch features a rare grey dial, which is elegantly set-off from the pink gold case. A masterpiece of horology, the Lange 1 Time Zone defines the philosophy behind the A. Lange & Söhne brand name.
—Courtesy of Phillips
Read less"
0c8b8154f9084c369c853a9aaa7dd39d,"A very rare and extremely fine platinum wristwatch with enamel dial, zero-reset feature, guarantee and box, numbered 196 of a 500 pieces limited edition",A. Lange & Söhne,Circa 2001,https://www.artsy.net/artwork/a-lange-and-sohne-a-very-rare-and-extremely-fine-platinum-wristwatch-with-enamel-dial-zero-reset-feature-guarantee-and-box-numbered-196-of-a-500-pieces-limited-edition,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Automatic, cal. L921.7, 36 jewels
Reference No.: 302.025
Case No.: 132'196, lim. ed. no. 196/500
Movement No.: 22'131
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne pin buckle
Accessories: Accompanied by A. Lange & Söhne Guarantee Certificate stamped by Swiss retailer Les Ambassadeurs and dated October 23, 2001, product literature, service invoice dated March 23, 2017, fitted presentation box and outer packaging
Model Name: Jubiläums-Langematik
Dimensions: 36.5mm Diameter
From the Catalogue:
In 2000, to celebrate the 10th anniversary of the re-establishment of A. Lange & Söhne after a long hiatus, the Langematik Anniversary was launched. For this commemorative endeavor, 500 pieces were created, and this example is numbered 196.
Most impressively, the watch features an gorgeously executed white enamel dial with red Roman XII. This red 12 refers to old pocket watches, as the finest quality was also made with a red 12. The mechanical automatic self-winding ALS caliber L921.7 ""Sax-O-Mat"" movement is made from Glashütte 3/4 plate in German silver, with fausses cotes embellishment. It's constructed with 36 jewels, 307 components, a hand-engraved balance bridge, a shock absorber mechanism, and a straight-line lever escapement.
—Courtesy of Phillips
Read less"
2006ad5794d8427fa505e27d0e150d6c,"A rare and very fine limited edition platinum quarter and hour striking wristwatch with digital time display, power reserve and hack feature, with guarantee and presentation box, numbered 58 of 100 pieces",A. Lange & Söhne,Circa 2013,https://www.artsy.net/artwork/a-lange-and-sohne-a-rare-and-very-fine-limited-edition-platinum-quarter-and-hour-striking-wristwatch-with-digital-time-display-power-reserve-and-hack-feature-with-guarantee-and-presentation-box-numbered-58-of-100-pieces,,"Endangered Species (see Conditions of Sale for further information)
Reference No: 145.025
Movement No: 82'685
Case No: 196'652
Model Name: Lange Zeitwerk, ""Striking Time""
Calibre: Manual, L043.2, 78 jewels
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne deployant clasp
Dimensions: 44mm diameter
Reference No: 145.025
Movement No: 82'685
Case No: 196'652
Model Name: Lange Zeitwerk, ""Striking Time""
Calibre: Manual, L043.2, 78 jewels
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne deployant clasp
Dimensions: 44mm diameter
From the Catalogue:
A. Lange & Söhne Zeitwerk collection is a technical marvel with an aesthetically pleasing design that today is recognizable for its large case and digital jump hour display when it was first released in 2011.
The Lange Zeitwerk Striking Time is a complex technical watch in that the time instantaneously jumps on three discs, which requires a considerable amount of energy, but on the hours and quarters there has to be enough stored energy to actuate the striking train. In typical high precision German engineering, the A. Lange & Söhne solved the issue of the three time discs changing with the use of a constant force escapement and remontoire. For the striking mechanism there is enough stored energy in the striking train that it will chime the time. The Zeitwerk Striking Time indicates the quarters with a high pitch gong found on the right side of the dial, while the hour is indicated by a lower pitch tone, from a gong on the left side of the dial.
The present watch is in excellent overall condition and comes complete with guarantee and presentation box. The Zeitwerk collection of watches represents a pinnacle in precision engineering and horology. The platinum reference 145.025 was made in a limited number of only 100 examples, and this is a rare opportunity for collectors to own a Zeitwerk.
—Courtesy of Phillips
Read less"
c289287febc34409a71a5e77435bf82f,An attractive white gold wristwatch with power reserve and blue dial,A. Lange & Söhne,Circa 2002,https://www.artsy.net/artwork/a-lange-and-sohne-an-attractive-white-gold-wristwatch-with-power-reserve-and-blue-dial,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Automatic, cal. L942.1, 27 jewels
Reference No.: 221.027
Case No.: 118’789
Movement No.: 13’826
Bracelet/Strap: Alligator
Clasp/Buckle: 18k white gold Lange buckle
Accessories: Accompanied by A. Lange & Söhne slip case.
Model Name: 1815 Up/Down
Dimensions: 36mm Diameter
From the Catalogue:
A Lange & Söhne’s 1815 collection is a modern day tribute to founder Ferdinand Adolph Lange who was born in 1815. It honors his exacting standards and precision quality with movements resembling pocket watches made during his time with three-quarter plate movement, blued screws and gold chatons. Lange worked diligently to consistently reproduce movements in a move toward standardization and better timekeeping. In 1879, A. Lange & Söhne was granted patent number 9349 for a device for pocket watches to indicate how much time remained before a watch was fully unwound.
The 1815 Up/Down is reminiscent of chronometers with a power reserve, which were originally featured on chronometers. First released in 1995, the white gold version with blue dial like the present watch is an elegant and classic timepiece. The clean dial with the power reserve and subsidiary seconds at the 8 and 4 positions respectively is clear and easy to read. The watch has a refined style that is quintessential A. Lange & Söhne and wears comfortably on the wrist. In excellent overall condition this is a refined watch that meets the standards of the most discriminating collector.
—Courtesy of Phillips
Read less"
edc1c55075e54d1d91b896621f29cee7,"A very fine and rare platinum wristwatch with power reserve indication, zero-reset feature, guarantee and box, numbered 14 of a limited edition of 100 pieces",A. Lange & Söhne,Circa 2007,https://www.artsy.net/artwork/a-lange-and-sohne-a-very-fine-and-rare-platinum-wristwatch-with-power-reserve-indication-zero-reset-feature-guarantee-and-box-numbered-14-of-a-limited-edition-of-100-pieces,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Automatic, cal. L921.6, 42 jewels
Reference No.: 304.049
Case No.: 160'114
Movement No.: 50'039
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne pin buckle
Accessories: Accompanied by undated A. Lange & Söhne Guarantee stamped by Madrid retailer Gerard D. Wempe, product literature, leather document holder, numbered presentation box and outer packaging.
Model Name: Grosse Langematik Gangreserve
Dimensions: 40.5mm Diameter
From the Catalogue:
The present timepiece represents the union of two of the best renowned names of the German watchmaking market: A. Lange & Söhne and retailer Gerard D Wempe. Wempe was founded in 1878 as a small family shop in Elsfleth but, after connecting with Swiss watchmaker, a proper store was opened in the early 1900s. The success enjoyed was such that already in 1914, Wempe already boasted five branches in Hamburg. The rest, as they say, is history and today Wempe is one of the most respected names in the business.
In 1938, Wempe took over the company ChronometerWerke GmbH, founded in 1905. This model celebrates the centenary of the founding of that company, and it was released in a limited edition of, fittingly, 100 examples. An exercise in supreme elegance and balance, the dial is given a regulator-style (while not being a regulator timepiece) with two subsidiary dials at 12 (power reserve) and at 6 (running seconds). With utmost German restrain, the name of the celebrated retailer does not appear on the dial, rather it is engraved to the back next to the limited edition numbering. The regard A Lange & Söhne had for this limited edition is apparent when considering that even the box is numbered, twice: once on the inside of the top lid, and a second time on the metal frame of the watch cradle.
—Courtesy of Phillips
Read less"
417be4b2f84c4cb5b8b74fc43f7dbdc2,"An extremely rare and important stainless steel wristwatch with oversized date and power reserve, in “New Old Stock” condition",A. Lange & Söhne,1999,https://www.artsy.net/artwork/a-lange-and-sohne-an-extremely-rare-and-important-stainless-steel-wristwatch-with-oversized-date-and-power-reserve-in-new-old-stock-condition,,"Dimensions: 38.5mm Diameter
Model Name: Lange 1
Material: Stainless steel
Calibre: Manual, cal. L901.0, 53 jewels
Reference No.: 101.026
Case No.: 117’955
Clasp/Buckle: Stainless steel A. Lange & Söhne buckle
Accessories: Accompanied by copy of original invoice #18351 indicating purchase from A. Lange & Söhne dating from 29 November 1999 for 8,831.00 EUR or 17,271.93 Deutsche Marks, a copy of the inventory ledger for Cellini Jewelers for the entry of the watch, and a provenance letter from the President and Owner of Cellini Jewelers.
From the Catalogue:
Following the demise of the Soviet Union in 1989, Walter Lange re-established the brand founded by his great- grandfather in Glashütte in 1990. The first collection, comprised of four watches, was launched in 1994 and immediately rose again to the forefront of haute horology. One of these four watches was the timeless and now iconic Lange One, which this year celebrates its 25th anniversary. We are proud to honor the birth of this iconic model by presenting this fresh-to-the-market, absolutely “New Old Stock”, untouched, Lange One in stainless steel, dating from 1999.
On the brink of Y2K, Cellini Jewelers President Leon Adams received an invoice from A. Lange & Söhne, wherein he accepted delivery of three A. Lange & Söhne watches, including a stainless steel Lange 1 reference 101.026 bearing the case number 117’955, for the price of 8,831 EUR. The year 1999, incidentally, was the first year of the Euro, explaining why the ledger also lists the price in Deutsche marks. For the next 20 years it sat – untouched, undisturbed – in a Cellini inventory drawer. The Lange One in stainless steel was never offered in a catalogue and the manufacture has never confirmed the exact number of stainless steel examples produced. Experts’ estimate that approximately 30 were made in total. Of those thirty, about eight have appeared publicly at auction. Of those appearing at public auction, our research shows that they all bear unique case numbers – they were never re-sold or traded publicly after showing up at auction. The history of this watch is a testament to their long-lasting appeal and Spartan beauty.
A remarkable opportunity for the connoisseur with superb provenance, the watch was never worn or used, nor has a strap ever been fitted to the case.
—Courtesy of Phillips
Read less"
aa90ff5b787a49429b132fe04f7dccb9,"A very rare and exceptional limited edition gentleman’s and woman’s wristwatch set in white gold and lady’s diamond-set, with guarantees and presentation box, number 16 of 20 timepieces",A. Lange & Söhne,Circa 2014,https://www.artsy.net/artwork/a-lange-and-sohne-a-very-rare-and-exceptional-limited-edition-gentlemans-and-womans-wristwatch-set-in-white-gold-and-ladys-diamond-set-with-guarantees-and-presentation-box-number-16-of-20-timepieces,,"Endangered Species (see Conditions of Sale for further information)
Reference No: (1) 101.063, (2) 881.063
Movement No: (1) 113’833, (2) 110’601
Case No: (1) 220’096, (2) 220’196
Model Name: Lange 1 20th Anniversary set
Calibre: Both manual, cal. 901.0, 53 jewels
Bracelet/Strap: Both alligator
Clasp/Buckle: Both 18k white gold A. Lange & Söhne buckle
Dimensions: (1) 38.5mm and (2) 36.1mm Diameters
Reference No: (1) 101.063, (2) 881.063
Movement No: (1) 113’833, (2) 110’601
Case No: (1) 220’096, (2) 220’196
Model Name: Lange 1 20th Anniversary set
Calibre: Both manual, cal. 901.0, 53 jewels
Bracelet/Strap: Both alligator
Clasp/Buckle: Both 18k white gold A. Lange & Söhne buckle
Dimensions: (1) 38.5mm and (2) 36.1mm Diameters
From the Catalogue:
The 20th Anniversary set was released in 2014 as a celebration of this iconic watch. A. Lange & Söhne produced five sets of 20 timepieces each, which included different case metals and dial type combinations. The present set in white gold with blue dial is fresh to the market and from the owner. It is one of the first times these extraordinarily rare complete sets have been offered. The watches are in immaculate condition with the lady’s watch worn only once during a A. Lange & Söhne dinner, while the gentleman’s watch has been worn a handful of times but is in excellent overall condition. The Lange 1 is one of the most iconic watches of the late 20th century, and this set is the perfect opportunity for collectors to own a very rare part of the A. Lange & Söhne history.
—Courtesy of Phillips
Read less"
da92fbcb290844f4b3554b06e8d36a60,"A very fine and attractive pink gold flyback chronograph wristwatch with guarantee, presentation box and additional deployant clasp",A. Lange & Söhne,Circa 2017,https://www.artsy.net/artwork/a-lange-and-sohne-a-very-fine-and-attractive-pink-gold-flyback-chronograph-wristwatch-with-guarantee-presentation-box-and-additional-deployant-clasp,,"Endangered Species (see Conditions of Sale for further information)
Reference No: 405.031
Movement No: 127’927
Case No: 232’142
Model Name: Datograph Flyback
Calibre: Manual, cal. 951.6, 46 jewels
Bracelet/Strap: Alligator
Clasp/Buckle: 18K pink gold A. Lange & Söhne buckle
Dimensions: 41mm diameter
Reference No: 405.031
Movement No: 127’927
Case No: 232’142
Model Name: Datograph Flyback
Calibre: Manual, cal. 951.6, 46 jewels
Bracelet/Strap: Alligator
Clasp/Buckle: 18K pink gold A. Lange & Söhne buckle
Dimensions: 41mm diameter
From the Catalogue:
Introduced into the market in the 1999 Baselworld, the Datograph Flyback was a game-changer in the history of horology and an impressive achievement for a relatively young brand. The flyback function of the Datograph Flyback allows the chronograph to be instantly reset to zero and started again in the midst of an ongoing measurement by simply pushing down the chronograph button. As soon as the button is released, a new timing cycle commences. In addition to the fly-back function, the Datograph Flyback also features a precisely-jumping minute counter.
The present Datograph Flyback is from the second generation, in which Lange re-designed the model to give it a larger case size as well as a power reserve indicator. Additionally, there were some cosmetic alterations, including the removal of roman numerals from the dial and the addition of a power reserve indicator at 6 o'clock, which is referred by collectors as ""Up/Down"". The entire movement can be brilliantly seen through the transparent caseback. Overall, the upgraded design, along with its sublime technical prowess and appealing look, makes the present Datograph Flyback a grail amongst watch enthusiasts.
—Courtesy of Phillips
Read less"
4b58fe67b2504472b79a5737e06de400,"An extremely fine and vary rare limited edition platinum tourbillon wristwatch with black enamel dial, date, hacking mechanism with guarantee and fitted presentation box, numbered 18 of a limited edition of 20 pieces",A. Lange & Söhne,2014,https://www.artsy.net/artwork/a-lange-and-sohne-an-extremely-fine-and-vary-rare-limited-edition-platinum-tourbillon-wristwatch-with-black-enamel-dial-date-hacking-mechanism-with-guarantee-and-fitted-presentation-box-numbered-18-of-a-limited-edition-of-20-pieces,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Manual, cal. 961.3, 51 jewels
Reference No.: 704.048F
Case No.: 200’118, No. 18/20
Movement No.: 109’942
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne deployant clasp
Accessories: Accompanied by A.Lange & Söhne guarantee booklet stamped by Richemount Asia Pacific Ltd and dated 1st August 2015 and presentation box
Model Name: Lange 1 Tourbillon Handwerkskunst
Dimensions: 38.5mm Diameter
From the Catalogue:
A Lange & Söhne presented the limited edition Lange 1 Tourbillon Handwerkskunst in 2014 as a celebration of the 20th anniversary of the Lange 1 collection. A brand icon, the Lange 1 was one of the first four timepieces released by the firm when they began manufacturing again in 1994. The watch continued in the tradition of the high-quality exceptional movements first produced in 1845 with Ferdinand Adolph Lange. The technical marvel of the tourbillon is complimented by the artisanal beauty of the enameled dial in black.
The present ‘Handwerkskunst’ is in excellent original condition, and is worthy of the name with finely engraved movement which is an absolute pleasure to behold. This is an extremely rare opportunity to own one of these 20 timepieces.
—Courtesy of Phillips
Read less"
f8380b7939a84b5dac6cf9551aad1557,"A very fine and rare white gold quarter and hour striking wristwatch with digital time display, power reserve, hack feature, original certificate and box, factory sealed",A. Lange & Söhne,Circa 2015,https://www.artsy.net/artwork/a-lange-and-sohne-a-very-fine-and-rare-white-gold-quarter-and-hour-striking-wristwatch-with-digital-time-display-power-reserve-hack-feature-original-certificate-and-box-factory-sealed,,"Endangered Species (see Conditions of Sale for further information)
Calibre: Manual, L043.2, 78 jewels
Reference No.: 145.029
Case No.: 214’887
Movement No.: 110’109
Bracelet/Strap: Alligator
Clasp/Buckle: 18K white gold A. Lange & Söhne buckle
Accessories: With A. Lange & Söhne Guarantee stamped in 2015, fitted presentation box, instruction manual, slip case, and outer packaging
Model Name: Zeitwork Acoustique, ""Striking Time""
Dimensions: 44mm Diameter
From the Catalogue:
Debuted in 2009, A. Lange & Söhne’s Zeitwerk collection has always been one of the most desired watch models amongst watch aficionados. With its iconic modern design and complex German watchmaking ingenuity, the watch contains a signature digital display as well as “Time Bridge” which was inspired by the Dresden Semper Opera House clock.
Most remarkably, the watch features a visible chiming mechanism for quarter and hour striking. The hammers are situated near 6 o’clock, and this wondrous chiming mechanism can be activated and deactivated effortlessly through a pusher on the case. Fresh to the market, the present lot is accompanied with box and paper, still sealed and never been used before.
—Courtesy of Phillips
Read less"
b4d2260a32ce415b84c606336fbf6d17,A rare and attractive platinum wristwatch with oversized date and power reserve,A. Lange & Söhne,Circa 2001,https://www.artsy.net/artwork/a-lange-and-sohne-a-rare-and-attractive-platinum-wristwatch-with-oversized-date-and-power-reserve,,"Endangered Species (see Conditions of Sale for further information)
Reference No: 101.035
Movement No: 20896
Case No: 133’071
Model Name: Lange 1
Calibre: Manual, cal. L901.0, 53 jewels
Bracelet/Strap: Alligator
Clasp/Buckle: Platinum A. Lange & Söhne pin buckle
Dimensions: 38.5 mm. Diameter
From the Catalogue:
Arguably one of the modern classics of 20th century horology, A. Lange & Söhne’s Lange 1 enters its quarter century as sophisticated and contemporary today as it was first released in 1994. The black dial is clear and legible with the patented oversized date windows, and the eccentric hour indication sets the timepiece apart from all the other models. The caliber 901.0 three quarter plate movement provides a 72 hours power reserve, and features a stop second mechanism. The watch is the embodiment of German engineering and precise timekeeping technology.
Presented in wonderful overall condition, this platinum Lange 1 with black dial also known as the ""Darth"" due it is special date version that is all black base as opposed to white base.
—Courtesy of Phillips
Read less"
c3f80e125468480a9bbc7cb9a2bf2336,Blue Who say and whose,A-Lei,2022,https://www.artsy.net/artwork/a-lei-blue-who-say-and-whose,"US$3,280",
3f9ce568f51b4ff2ac44b578d9f163ec,Take me to the moon,A-Lei,2020,https://www.artsy.net/artwork/a-lei-take-me-to-the-moon,Sold,
be93086d94364b428c363c2d7432be0a,Mars expedition,A-Lei,2020,https://www.artsy.net/artwork/a-lei-mars-expedition,Sold,
acfbd937a3694bbab97bc42f70d78901,北海小精靈 ( Sea Elf),A-Lei,2022,https://www.artsy.net/artwork/a-lei-bei-hai-xiao-jing-ling-sea-elf,"US$3,880",
fa3f4a51180141fcbdf2af34bb8d7977,Magesian,A-Lei,2020,https://www.artsy.net/artwork/a-lei-magesian,Sold,
e1c8b3e1af5a4cafb77d7065d2d3c73d,Angry baby,A-Lei,2020,https://www.artsy.net/artwork/a-lei-angry-baby,Sold,
33b73e271af74fe99016c7ebbde794a3,Agogo & Amigo,A-Lei,2021,https://www.artsy.net/artwork/a-lei-agogo-and-amigo,"US$2,980",
5eeb506e7391434db727246df6726c00,Thinker,A-Lei,2020,https://www.artsy.net/artwork/a-lei-thinker,Sold,
9a565acfc6554a259a78ae3fc0024ec7,Stay Gold,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-stay-gold,"US$5,000",
0a6b3098f1be446f82d46410a1ddc584,Under Setting Sun,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-under-setting-sun,"US$5,000",
176e3ac4b2534f48b267ca23ac47f7bd,Soon the Rush Went Away,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-soon-the-rush-went-away,"US$10,000",
c08e8ff8614c403eaa35a586b2eb954e,Living 1,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-living-1,"US$2,500",
aab3912ed84b45f8a0876ee2ed381a7f,Synchrony I - (Orange),It's A Living,2021,https://www.artsy.net/artwork/its-a-living-synchrony-i-orange,£995,"“Synchrony and diachrony are two different and complementary viewpoints in linguistic analysis. A synchronic approach considers a language at a moment in time without taking its history into account. Synchronic linguistics aims at describing a language at a specific point of time, usually the present.
Diachrony is the development or succession of events and processes over time. … As synchrony is the coincidence of facts, phenomena or processes in time and therefore two events, two processes or part of them are synchronous when there is a temporal correspondence between both.” IT’S A LIVING
Read less"
8bb84783e4fc46bc9f5a5670b53383ad,SYNCHRONY I – (ORANGE) & DIACHRONY I – (GREEN) SET,It's A Living,2021,https://www.artsy.net/artwork/its-a-living-synchrony-i-orange-and-diachrony-i-green-set,"£1,750","“Synchrony and diachrony are two different and complementary viewpoints in linguistic analysis. A synchronic approach considers a language at a moment in time without taking its history into account. Synchronic linguistics aims at describing a language at a specific point of time, usually the present.
Diachrony is the development or succession of events and processes over time. … As synchrony is the coincidence of facts, phenomena or processes in time and therefore two events, two processes or part of them are synchronous when there is a temporal correspondence between both.” IT’S A LIVING
Read less"
23501063f14e4275bee050abf704b64e,Feels Like Coming Home,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-feels-like-coming-home,"US$10,000",
dafed755912e412a80707459930ad9d7,The Sky is the Limit,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-the-sky-is-the-limit,"US$5,000",
1ae0a8b14e5b4e3fae99db553c633b51,Dance Until The Sun Comes Up,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-dance-until-the-sun-comes-up,"US$5,000",
909cf8c275b846fd98e445940bbf6ac0,DIACHRONY I – (GREEN),It's A Living,2021,https://www.artsy.net/artwork/its-a-living-diachrony-i-green,£995,"“Synchrony and diachrony are two different and complementary viewpoints in linguistic analysis. A synchronic approach considers a language at a moment in time without taking its history into account. Synchronic linguistics aims at describing a language at a specific point of time, usually the present.
Diachrony is the development or succession of events and processes over time. … As synchrony is the coincidence of facts, phenomena or processes in time and therefore two events, two processes or part of them are synchronous when there is a temporal correspondence between both.” IT’S A LIVING
Read less"
97090001370543139a69e64e7ef5af09,Living 2,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-living-2-1,"US$2,500",
a6c26540c4a84e0baa0e7613256f2926,Living 3,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-living-3,"US$2,500",
faaab0cb208644adb8ad9be5a8106e26,Never Settle,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-never-settle,"US$5,000",
76691bdb007a4cfe84dab704545b7f3c,Made Me Sway,It's A Living,2023,https://www.artsy.net/artwork/its-a-living-made-me-sway,"US$5,000",
4b4b7c17971843cea3d331c04a73e3c5,Somedays,It's A Living,2018,https://www.artsy.net/artwork/its-a-living-somedays,Sold,
9bb3bfa4590d474aa1bb7a64cecc6878,Black Lives Matter,"""A""M.",2019,https://www.artsy.net/artwork/a-m-black-lives-matter,Sold,
e0cb7c1c6d6d442b872a41b76c74c70a,Wedding Dress,A Maior,2021,https://www.artsy.net/artwork/a-maior-wedding-dress,On loan,
38b1f998bea241cfbbe6d547309d15de,Claret Jug,A Mappin & Webb,c. 1890,https://www.artsy.net/artwork/christopher-dresser-claret-jug,,
